session_id,scenario_name,user_id,device_id,service_id,authenticated_flag,login_stage_suspicious
SE029639,legitimate_travel_or_device_change_login,U003692,D004754,S0010,True,False
SE029640,normal_returning_login_and_normal_usage,U003692,D004754,S0002,True,False
SE029641,suspicious_downstream_misuse_after_successful_access,U003692,D004754,S0005,True,False
SE029642,normal_returning_login_and_normal_usage,U003692,D004754,S0011,True,False
SE029643,normal_returning_login_and_normal_usage,U003693,D004755,S0012,True,False
SE029644,remote_control_or_device_compromise_access,U003693,D004755,S0007,True,True
SE029645,normal_returning_login_and_normal_usage,U003693,D004755,S0002,True,False
SE029646,normal_returning_login_and_normal_usage,U003693,D004755,S0008,True,False
SE029647,normal_returning_login_and_normal_usage,U003693,D004755,S0010,True,False
SE029648,legitimate_travel_or_device_change_login,U003694,D004756,S0010,True,False
SE029649,normal_returning_login_and_normal_usage,U003694,D004756,S0001,True,False
SE029650,repeated_attempts_before_success,U003694,D004756,S0006,True,True
SE029651,normal_returning_login_and_normal_usage,U003694,D004756,S0004,True,False
SE029652,normal_returning_login_and_normal_usage,U003694,D004756,S0012,True,False
SE029653,suspicious_downstream_misuse_after_successful_access,U003694,D004756,S0007,True,False
SE029654,normal_returning_login_and_normal_usage,U003694,D004756,S0010,True,False
SE029655,normal_returning_login_and_normal_usage,U003694,D004756,S0010,True,False
SE029656,normal_returning_login_and_normal_usage,U003694,D004756,S0003,True,False
SE029657,normal_returning_login_and_normal_usage,U003695,D004757,S0002,True,False
SE029658,normal_returning_login_and_normal_usage,U003695,D004757,S0001,True,False
SE029659,normal_returning_login_and_normal_usage,U003695,D004757,S0004,True,False
SE029660,normal_returning_login_and_normal_usage,U003695,D004757,S0008,True,False
SE029661,normal_returning_login_and_normal_usage,U003696,D004758,S0002,True,False
SE029662,normal_returning_login_and_normal_usage,U003696,D004758,S0006,True,False
SE029663,social_engineering_or_malicious_approval,U003696,D004758,S0011,True,True
SE029664,legitimate_travel_or_device_change_login,U003696,D004758,S0010,True,False
SE029665,normal_returning_login_and_normal_usage,U003696,D004758,S0003,True,False
SE029666,remote_control_or_device_compromise_access,U003696,D004758,S0011,True,True
SE029667,normal_returning_login_and_normal_usage,U003696,D004758,S0007,True,False
SE029668,normal_returning_login_and_normal_usage,U003696,D004758,S0004,True,False
SE029669,normal_returning_login_and_normal_usage,U003696,D004758,S0007,True,False
SE029670,normal_returning_login_and_normal_usage,U003696,D004758,S0006,True,False
SE029671,normal_returning_login_and_normal_usage,U003697,D004759,S0009,True,False
SE029672,social_engineering_or_malicious_approval,U003697,D004759,S0011,True,False
SE029673,normal_returning_login_and_normal_usage,U003697,D004759,S0009,True,False
SE029674,repeated_attempts_before_success,U003697,D004759,S0010,True,True
SE029675,normal_returning_login_and_normal_usage,U003697,D004759,S0005,True,False
SE029676,normal_returning_login_and_normal_usage,U003697,D004759,S0008,True,False
SE029677,normal_returning_login_and_normal_usage,U003697,D004759,S0010,True,False
SE029678,normal_returning_login_and_normal_usage,U003697,D004759,S0007,True,False
SE029679,normal_returning_login_and_normal_usage,U003697,D004759,S0008,True,False
SE029680,normal_returning_login_and_normal_usage,U003698,D004761,S0002,True,False
SE029681,social_engineering_or_malicious_approval,U003698,D004760,S0009,True,True
SE029682,normal_returning_login_and_normal_usage,U003698,D004761,S0004,True,False
SE029683,normal_returning_login_and_normal_usage,U003698,D004761,S0010,True,False
SE029684,social_engineering_or_malicious_approval,U003698,D004760,S0003,True,True
SE029685,normal_returning_login_and_normal_usage,U003699,D004762,S0006,True,False
SE029686,normal_returning_login_and_normal_usage,U003699,D004763,S0011,True,False
SE029687,normal_returning_login_and_normal_usage,U003699,D004762,S0001,True,False
SE029688,normal_returning_login_and_normal_usage,U003699,D004762,S0001,True,False
SE029689,relinquished_account_access_and_operation,U003699,D004763,S0002,True,True
SE029690,normal_returning_login_and_normal_usage,U003699,D004763,S0005,True,False
SE029691,normal_returning_login_and_normal_usage,U003699,D004763,S0003,True,False
SE029692,normal_returning_login_and_normal_usage,U003700,D004764,S0012,True,False
SE029693,normal_returning_login_and_normal_usage,U003700,D004764,S0009,True,False
SE029694,normal_returning_login_and_normal_usage,U003700,D004764,S0007,True,False
SE029695,normal_returning_login_and_normal_usage,U003700,D004764,S0011,True,False
SE029696,normal_returning_login_and_normal_usage,U003700,D004764,S0009,True,False
SE029697,social_engineering_or_malicious_approval,U003700,D004764,S0004,True,False
SE029698,normal_returning_login_and_normal_usage,U003700,D004764,S0011,True,False
SE029699,normal_returning_login_and_normal_usage,U003700,D004764,S0007,True,False
SE029700,normal_returning_login_and_normal_usage,U003700,D004764,S0011,True,False
SE029701,legitimate_travel_or_device_change_login,U003701,D004765,S0010,True,False
SE029702,normal_returning_login_and_normal_usage,U003701,D004765,S0002,True,False
SE029703,normal_returning_login_and_normal_usage,U003701,D004765,S0001,True,False
SE029704,normal_returning_login_and_normal_usage,U003701,D004765,S0007,True,False
SE029705,normal_returning_login_and_normal_usage,U003701,D004765,S0009,True,False
SE029706,legitimate_travel_or_device_change_login,U003702,D004766,S0009,True,False
SE029707,normal_returning_login_and_normal_usage,U003702,D004766,S0008,True,False
SE029708,normal_returning_login_and_normal_usage,U003702,D004766,S0012,True,False
SE029709,normal_returning_login_and_normal_usage,U003702,D004766,S0004,True,False
SE029710,normal_returning_login_and_normal_usage,U003702,D004766,S0009,True,False
SE029711,normal_returning_login_and_normal_usage,U003702,D004766,S0012,True,False
SE029712,normal_returning_login_and_normal_usage,U003702,D004766,S0009,True,False
SE029713,normal_returning_login_and_normal_usage,U003702,D004766,S0003,True,False
SE029714,normal_returning_login_and_normal_usage,U003702,D004766,S0011,True,False
SE029715,normal_returning_login_and_normal_usage,U003702,D004766,S0010,True,False
SE029716,normal_returning_login_and_normal_usage,U003702,D004766,S0009,True,False
SE029717,normal_returning_login_and_normal_usage,U003702,D004766,S0009,True,False
SE029718,normal_returning_login_and_normal_usage,U003703,D004767,S0003,True,False
SE029719,legitimate_first_time_or_infrequent_service_usage,U003703,D004767,S0012,True,False
SE029720,suspicious_downstream_misuse_after_successful_access,U003703,D004767,S0005,True,False
SE029721,normal_returning_login_and_normal_usage,U003703,D004767,S0008,True,False
SE029722,normal_returning_login_and_normal_usage,U003703,D004767,S0010,True,False
SE029723,normal_returning_login_and_normal_usage,U003703,D004767,S0012,True,False
SE029724,normal_returning_login_and_normal_usage,U003703,D004767,S0002,True,False
SE029725,normal_returning_login_and_normal_usage,U003703,D004767,S0010,True,False
SE029726,normal_returning_login_and_normal_usage,U003703,D004767,S0006,True,False
SE029727,normal_returning_login_and_normal_usage,U003704,D004768,S0012,True,False
SE029728,normal_returning_login_and_normal_usage,U003704,D004768,S0008,True,False
SE029729,normal_returning_login_and_normal_usage,U003704,D004768,S0003,True,False
SE029730,normal_returning_login_and_normal_usage,U003704,D004768,S0011,True,False
SE029731,legitimate_travel_or_device_change_login,U003704,D004769,S0006,True,False
SE029732,normal_returning_login_and_normal_usage,U003704,D004768,S0009,True,False
SE029733,normal_returning_login_and_normal_usage,U003705,D004770,S0005,True,False
SE029734,legitimate_travel_or_device_change_login,U003705,D004770,S0012,True,False
SE029735,normal_returning_login_and_normal_usage,U003705,D004770,S0002,True,False
SE029736,legitimate_travel_or_device_change_login,U003705,D004770,S0005,True,False
SE029737,repeated_attempts_before_success,U003706,D004771,S0008,True,True
SE029738,relinquished_account_access_and_operation,U003706,D004771,S0002,True,False
SE029739,normal_returning_login_and_normal_usage,U003706,D004771,S0003,True,False
SE029740,normal_returning_login_and_normal_usage,U003706,D004771,S0002,True,False
SE029741,relinquished_account_access_and_operation,U003706,D004771,S0001,True,False
SE029742,normal_returning_login_and_normal_usage,U003706,D004771,S0009,True,False
SE029743,normal_returning_login_and_normal_usage,U003707,D004772,S0005,True,False
SE029744,normal_returning_login_and_normal_usage,U003707,D004772,S0007,True,False
SE029745,normal_returning_login_and_normal_usage,U003707,D004772,S0009,True,False
SE029746,normal_returning_login_and_normal_usage,U003707,D004772,S0007,True,False
SE029747,normal_returning_login_and_normal_usage,U003707,D004772,S0003,True,False
SE029748,normal_returning_login_and_normal_usage,U003707,D004772,S0011,True,False
SE029749,normal_returning_login_and_normal_usage,U003707,D004772,S0004,True,False
SE029750,normal_returning_login_and_normal_usage,U003708,D004773,S0003,True,False
SE029751,normal_returning_login_and_normal_usage,U003708,D004774,S0012,True,False
SE029752,normal_returning_login_and_normal_usage,U003708,D004775,S0005,True,False
SE029753,normal_returning_login_and_normal_usage,U003708,D004773,S0009,True,False
SE029754,normal_returning_login_and_normal_usage,U003708,D004775,S0002,True,False
SE029755,relinquished_account_access_and_operation,U003708,D004773,S0009,True,False
SE029756,social_engineering_or_malicious_approval,U003708,D004773,S0009,True,False
SE029757,normal_returning_login_and_normal_usage,U003709,D004776,S0003,True,False
SE029758,relinquished_account_access_and_operation,U003709,D004776,S0006,True,False
SE029759,normal_returning_login_and_normal_usage,U003709,D004776,S0003,True,False
SE029760,repeated_attempts_before_success,U003709,D004776,S0001,True,True
SE029761,remote_control_or_device_compromise_access,U003709,D004776,S0003,True,True
SE029762,social_engineering_or_malicious_approval,U003709,D004776,S0005,True,True
SE029763,normal_returning_login_and_normal_usage,U003709,D004776,S0004,True,False
SE029764,normal_returning_login_and_normal_usage,U003709,D004776,S0004,True,False
SE029765,remote_control_or_device_compromise_access,U003709,D004776,S0010,True,True
SE029766,normal_returning_login_and_normal_usage,U003709,D004776,S0004,True,False
SE029767,normal_returning_login_and_normal_usage,U003709,D004776,S0007,True,False
SE029768,normal_returning_login_and_normal_usage,U003710,D004777,S0006,True,False
SE029769,legitimate_first_time_or_infrequent_service_usage,U003710,D004777,S0004,True,False
SE029770,normal_returning_login_and_normal_usage,U003710,D004777,S0003,True,False
SE029771,normal_returning_login_and_normal_usage,U003710,D004777,S0004,True,False
SE029772,normal_returning_login_and_normal_usage,U003710,D004777,S0010,True,False
SE029773,normal_returning_login_and_normal_usage,U003710,D004777,S0005,True,False
SE029774,legitimate_first_time_or_infrequent_service_usage,U003710,D004777,S0005,True,False
SE029775,repeated_attempts_before_success,U003710,D004777,S0005,True,True
SE029776,normal_returning_login_and_normal_usage,U003711,D004778,S0011,True,False
SE029777,normal_returning_login_and_normal_usage,U003711,D004778,S0002,True,False
SE029778,normal_returning_login_and_normal_usage,U003711,D004778,S0004,True,False
SE029779,normal_returning_login_and_normal_usage,U003711,D004778,S0011,True,False
SE029780,normal_returning_login_and_normal_usage,U003711,D004778,S0002,True,False
SE029781,normal_returning_login_and_normal_usage,U003711,D004778,S0006,True,False
SE029782,legitimate_travel_or_device_change_login,U003711,D004778,S0002,True,False
SE029783,relinquished_account_access_and_operation,U003711,D004778,S0009,True,False
SE029784,legitimate_travel_or_device_change_login,U003711,D004778,S0009,True,False
SE029785,suspicious_downstream_misuse_after_successful_access,U003712,D004779,S0010,True,False
SE029786,normal_returning_login_and_normal_usage,U003712,D004779,S0005,True,False
SE029787,normal_returning_login_and_normal_usage,U003712,D004779,S0006,True,False
SE029788,normal_returning_login_and_normal_usage,U003712,D004779,S0006,True,False
SE029789,normal_returning_login_and_normal_usage,U003712,D004779,S0005,True,False
SE029790,legitimate_travel_or_device_change_login,U003712,D004779,S0007,True,False
SE029791,normal_returning_login_and_normal_usage,U003712,D004779,S0009,True,False
SE029792,normal_returning_login_and_normal_usage,U003712,D004779,S0001,True,False
SE029793,legitimate_travel_or_device_change_login,U003712,D004779,S0003,True,False
SE029794,normal_returning_login_and_normal_usage,U003713,D004781,S0003,True,False
SE029795,normal_returning_login_and_normal_usage,U003713,D004781,S0004,True,False
SE029796,normal_returning_login_and_normal_usage,U003713,D004780,S0006,True,False
SE029797,suspicious_downstream_misuse_after_successful_access,U003713,D004781,S0005,True,False
SE029798,normal_returning_login_and_normal_usage,U003713,D004781,S0007,True,False
SE029799,normal_returning_login_and_normal_usage,U003713,D004781,S0004,True,False
